week,group,mouse,weight,sex
62,group 4,230,43.6,male
63,group 4,230,30,male
1,group 4,231,18.7,male
2,group 4,231,22.4,male
3,group 4,231,25.5,male
4,group 4,231,27.7,male
5,group 4,231,28.6,male
6,group 4,231,30.3,male
7,group 4,231,31.7,male
8,group 4,231,30.9,male
9,group 4,231,30.7,male
10,group 4,231,33.1,male
11,group 4,231,32.5,male
12,group 4,231,34.1,male
13,group 4,231,32.7,male
14,group 4,231,33.9,male
15,group 4,231,35.3,male
16,group 4,231,34.5,male
17,group 4,231,34.3,male
18,group 4,231,35.6,male
19,group 4,231,36.4,male
20,group 4,231,32.4,male
21,group 4,231,33.7,male
22,group 4,231,33.9,male
23,group 4,231,34.2,male
24,group 4,231,33,male
25,group 4,231,32.7,male
26,group 4,231,32.7,male
27,group 4,231,32.3,male
28,group 4,231,31.5,male
29,group 4,231,32.6,male
30,group 4,231,33.3,male
31,group 4,231,32.1,male
32,group 4,231,32.2,male
33,group 4,231,30,male
34,group 4,231,30.5,male
35,group 4,231,29.7,male
36,group 4,231,30.2,male
37,group 4,231,28.8,male
38,group 4,231,29.4,male
39,group 4,231,28.4,male
40,group 4,231,28.9,male
41,group 4,231,28.1,male
42,group 4,231,28.4,male
43,group 4,231,28.7,male
44,group 4,231,29.6,male
45,group 4,231,30.6,male
46,group 4,231,29.9,male
47,group 4,231,28.8,male
48,group 4,231,31,male
49,group 4,231,29.7,male
50,group 4,231,29,male
51,group 4,231,30.2,male
52,group 4,231,30,male
53,group 4,231,28.9,male
54,group 4,231,29.4,male
55,group 4,231,27.2,male
56,group 4,231,27.1,male
57,group 4,231,27.7,male
58,group 4,231,26.3,male
59,group 4,231,26.2,male
60,group 4,231,21.7,male
1,group 4,232,19.5,male
2,group 4,232,24.4,male
3,group 4,232,28.7,male
4,group 4,232,29.6,male
5,group 4,232,32.8,male
6,group 4,232,34.7,male
7,group 4,232,36.9,male
8,group 4,232,37.1,male
9,group 4,232,37,male
10,group 4,232,40.3,male
11,group 4,232,39.2,male
12,group 4,232,40.1,male
13,group 4,232,38.9,male
14,group 4,232,41.4,male
15,group 4,232,40.8,male
16,group 4,232,40.5,male
17,group 4,232,41.6,male
18,group 4,232,42,male
19,group 4,232,42.1,male
20,group 4,232,39.8,male
21,group 4,232,41.2,male
22,group 4,232,41.6,male
23,group 4,232,42.3,male
24,group 4,232,42.4,male
25,group 4,232,42.5,male
26,group 4,232,42.6,male
27,group 4,232,42.2,male
28,group 4,232,41.5,male
29,group 4,232,42.3,male
30,group 4,232,40.8,male
31,group 4,232,39.9,male
32,group 4,232,41.6,male
33,group 4,232,39.9,male
34,group 4,232,40.4,male
35,group 4,232,41.5,male
36,group 4,232,40.9,male
37,group 4,232,38.5,male
38,group 4,232,39.8,male
39,group 4,232,38.5,male
40,group 4,232,39.5,male
41,group 4,232,38.5,male
42,group 4,232,34.6,male
43,group 4,232,32.4,male
44,group 4,232,26.5,male
1,group 4,233,16.1,male
2,group 4,233,19.1,male
3,group 4,233,19.7,male
4,group 4,233,23.2,male
5,group 4,233,25.1,male
6,group 4,233,25.9,male
7,group 4,233,29.1,male
8,group 4,233,29.8,male
9,group 4,233,29.5,male
10,group 4,233,32,male
11,group 4,233,31.8,male
12,group 4,233,33.3,male
13,group 4,233,33.1,male
14,group 4,233,36,male
15,group 4,233,36.6,male
16,group 4,233,35.8,male
17,group 4,233,36.7,male
18,group 4,233,38.3,male
19,group 4,233,38.5,male
20,group 4,233,38.1,male
21,group 4,233,38.5,male
22,group 4,233,38.1,male
23,group 4,233,38.1,male
24,group 4,233,37.7,male
25,group 4,233,37,male
26,group 4,233,35.1,male
27,group 4,233,35.8,male
28,group 4,233,36.7,male
29,group 4,233,37.5,male
30,group 4,233,36.5,male
31,group 4,233,35.3,male
32,group 4,233,34.3,male
33,group 4,233,30.9,male
34,group 4,233,32.9,male
35,group 4,233,30.6,male
36,group 4,233,31.6,male
37,group 4,233,30.8,male
38,group 4,233,29.9,male
39,group 4,233,29.5,male
40,group 4,233,29.8,male
41,group 4,233,30,male
42,group 4,233,29.8,male
43,group 4,233,29.2,male
44,group 4,233,29.9,male
45,group 4,233,30.8,male
46,group 4,233,31.7,male
47,group 4,233,30.6,male
48,group 4,233,32.1,male
49,group 4,233,30.8,male
50,group 4,233,30.8,male
51,group 4,233,29.6,male
52,group 4,233,30.5,male
53,group 4,233,39.8,male
54,group 4,233,29.7,male
55,group 4,233,29.9,male
56,group 4,233,28.3,male
57,group 4,233,29.3,male
58,group 4,233,25.7,male
59,group 4,233,21.6,male
1,group 4,234,18.1,male
2,group 4,234,21.2,male
3,group 4,234,23.7,male
4,group 4,234,25.4,male
5,group 4,234,29.1,male
6,group 4,234,29.5,male
7,group 4,234,30.6,male
8,group 4,234,32.7,male
9,group 4,234,33.9,male
10,group 4,234,35.6,male
11,group 4,234,35.8,male
12,group 4,234,38.2,male
13,group 4,234,37.4,male
14,group 4,234,40.2,male
15,group 4,234,40.3,male
16,group 4,234,40.4,male
17,group 4,234,42.3,male
18,group 4,234,42.5,male
19,group 4,234,42.8,male
20,group 4,234,41.9,male
21,group 4,234,41.9,male
22,group 4,234,42.1,male
23,group 4,234,42.1,male
24,group 4,234,42.8,male
25,group 4,234,41.9,male
26,group 4,234,40.8,male
27,group 4,234,40.6,male
28,group 4,234,41.1,male
29,group 4,234,40.9,male
30,group 4,234,40.8,male
31,group 4,234,40.5,male
32,group 4,234,41.5,male
33,group 4,234,39.2,male
34,group 4,234,41.3,male
35,group 4,234,40.6,male
36,group 4,234,40.7,male
37,group 4,234,40.8,male
38,group 4,234,40.6,male
39,group 4,234,39.3,male
40,group 4,234,40.5,male
41,group 4,234,40.5,male
42,group 4,234,42.2,male
43,group 4,234,40.8,male
44,group 4,234,41.9,male
45,group 4,234,43.6,male
46,group 4,234,45,male
47,group 4,234,42.8,male
48,group 4,234,45,male
49,group 4,234,42.1,male
50,group 4,234,43.4,male
51,group 4,234,41.6,male
52,group 4,234,42.5,male
53,group 4,234,28.9,male
54,group 4,234,37,male
55,group 4,234,37.9,male
56,group 4,234,35.3,male
57,group 4,234,36.4,male
58,group 4,234,33.5,male
59,group 4,234,34.6,male
60,group 4,234,32.6,male
61,group 4,234,32.1,male
62,group 4,234,30.8,male
63,group 4,234,37.4,male
64,group 4,234,28.2,male
1,group 4,235,17.8,male
2,group 4,235,23.3,male
3,group 4,235,24.6,male
4,group 4,235,28.6,male
5,group 4,235,32.3,male
6,group 4,235,33.1,male
7,group 4,235,33.3,male
8,group 4,235,34.7,male
9,group 4,235,35.1,male
10,group 4,235,38.3,male
11,group 4,235,38.9,male
12,group 4,235,40.7,male
13,group 4,235,40,male
14,group 4,235,43.2,male
15,group 4,235,43.6,male
16,group 4,235,42.2,male
17,group 4,235,43.3,male
18,group 4,235,44.3,male
19,group 4,235,44.6,male
20,group 4,235,43.6,male
21,group 4,235,44.2,male
22,group 4,235,44.6,male
23,group 4,235,44.5,male
24,group 4,235,44.5,male
25,group 4,235,44.2,male
26,group 4,235,44.3,male
27,group 4,235,44.2,male
28,group 4,235,44.2,male
29,group 4,235,44.7,male
30,group 4,235,43.5,male
31,group 4,235,42.7,male
32,group 4,235,43.4,male
1,group 4,236,18.8,male
2,group 4,236,24.3,male
3,group 4,236,26.5,male
4,group 4,236,28.1,male
5,group 4,236,30.9,male
6,group 4,236,33.2,male
7,group 4,236,35.9,male
8,group 4,236,37.2,male
9,group 4,236,36.7,male
10,group 4,236,36.7,male
11,group 4,236,37.1,male
12,group 4,236,39.8,male
13,group 4,236,38.9,male
14,group 4,236,41.6,male
15,group 4,236,41.1,male
16,group 4,236,40.7,male
17,group 4,236,41.5,male
18,group 4,236,41.3,male
19,group 4,236,39.9,male
20,group 4,236,38,male
21,group 4,236,36.9,male
22,group 4,236,37.3,male
23,group 4,236,38.8,male
24,group 4,236,39.2,male
25,group 4,236,36.9,male
26,group 4,236,33.4,male
27,group 4,236,32.1,male
28,group 4,236,32.1,male
29,group 4,236,34.5,male
30,group 4,236,33.9,male
31,group 4,236,33.5,male
32,group 4,236,33.9,male
33,group 4,236,32.9,male
34,group 4,236,29.3,male
35,group 4,236,29.1,male
36,group 4,236,29.8,male
37,group 4,236,29.4,male
38,group 4,236,28.4,male
1,group 4,237,19.5,male
2,group 4,237,24.8,male
3,group 4,237,26.9,male
4,group 4,237,29.7,male
5,group 4,237,30.9,male
6,group 4,237,31.6,male
7,group 4,237,33.6,male
8,group 4,237,34.5,male
9,group 4,237,35.5,male
10,group 4,237,36.4,male
11,group 4,237,37.5,male
12,group 4,237,39.2,male
13,group 4,237,39.2,male
14,group 4,237,41.1,male
15,group 4,237,41.1,male
16,group 4,237,40.3,male
17,group 4,237,40.7,male
18,group 4,237,41.7,male
19,group 4,237,42.8,male
20,group 4,237,42,male
21,group 4,237,43.1,male
22,group 4,237,42.8,male
23,group 4,237,41.7,male
24,group 4,237,43.5,male
25,group 4,237,41.5,male
26,group 4,237,41.8,male
27,group 4,237,43.4,male
28,group 4,237,43.3,male
29,group 4,237,45.3,male
30,group 4,237,46.6,male
31,group 4,237,44.5,male
32,group 4,237,45.1,male
33,group 4,237,44.4,male
34,group 4,237,45.4,male
35,group 4,237,45.2,male
36,group 4,237,46.6,male
37,group 4,237,45.1,male
38,group 4,237,45.9,male
39,group 4,237,45.3,male
40,group 4,237,44.7,male
41,group 4,237,45.8,male
42,group 4,237,46.3,male
43,group 4,237,44.4,male
44,group 4,237,45.8,male
45,group 4,237,42,male
46,group 4,237,47.2,male
47,group 4,237,46.8,male
48,group 4,237,46.2,male
49,group 4,237,45.8,male
50,group 4,237,45,male
51,group 4,237,43.6,male
52,group 4,237,44,male
53,group 4,237,42.3,male
54,group 4,237,40.9,male
55,group 4,237,36.9,male
56,group 4,237,37.6,male
57,group 4,237,36.8,male
58,group 4,237,39.3,male
59,group 4,237,41.8,male
60,group 4,237,40.5,male
61,group 4,237,38,male
62,group 4,237,37.5,male
64,group 4,237,37.8,male
1,group 4,238,19.8,male
2,group 4,238,25.8,male
3,group 4,238,29.2,male
4,group 4,238,32.4,male
5,group 4,238,35.3,male
6,group 4,238,36.3,male
7,group 4,238,39.3,male
8,group 4,238,41.1,male
9,group 4,238,39.8,male
10,group 4,238,41.6,male
11,group 4,238,41.6,male
12,group 4,238,42.7,male
13,group 4,238,42.2,male
14,group 4,238,44.3,male
15,group 4,238,44.1,male
16,group 4,238,43.8,male
17,group 4,238,45.3,male
18,group 4,238,45.6,male
19,group 4,238,45.6,male
20,group 4,238,45.3,male
21,group 4,238,46.1,male
22,group 4,238,46.1,male
23,group 4,238,46.3,male
24,group 4,238,47.2,male
25,group 4,238,46.8,male
26,group 4,238,46.8,male
27,group 4,238,46.4,male
28,group 4,238,46.4,male
29,group 4,238,47.9,male
30,group 4,238,48.3,male
31,group 4,238,47.7,male
32,group 4,238,47.9,male
33,group 4,238,46.7,male
34,group 4,238,48.1,male
35,group 4,238,47.1,male
36,group 4,238,48.3,male
37,group 4,238,47.1,male
38,group 4,238,47.2,male
39,group 4,238,46.6,male
40,group 4,238,45.1,male
41,group 4,238,45.2,male
42,group 4,238,45.3,male
43,group 4,238,43.5,male
44,group 4,238,44.6,male
45,group 4,238,42,male
46,group 4,238,44.2,male
47,group 4,238,43.4,male
48,group 4,238,44.8,male
49,group 4,238,39.4,male
1,group 4,239,19.7,male
2,group 4,239,25.8,male
3,group 4,239,27.6,male
4,group 4,239,31.2,male
5,group 4,239,30.6,male
6,group 4,239,31.9,male
7,group 4,239,31.2,male
8,group 4,239,32.7,male
9,group 4,239,34.1,male
10,group 4,239,31.4,male
11,group 4,239,30.7,male
12,group 4,239,33.2,male
13,group 4,239,31.8,male
14,group 4,239,34.5,male
15,group 4,239,33.8,male
16,group 4,239,33,male
17,group 4,239,35.3,male
18,group 4,239,37.2,male
19,group 4,239,38.8,male
20,group 4,239,36.9,male
21,group 4,239,40.5,male
22,group 4,239,38.6,male
23,group 4,239,37.4,male
24,group 4,239,38.7,male
25,group 4,239,38.2,male
26,group 4,239,29.3,male
1,group 4,240,17.7,male
2,group 4,240,23.3,male
3,group 4,240,25.8,male
4,group 4,240,29.1,male
5,group 4,240,31.2,male
6,group 4,240,33.4,male
7,group 4,240,36.6,male
8,group 4,240,38.2,male
9,group 4,240,38.3,male
10,group 4,240,40.5,male
11,group 4,240,40.2,male
12,group 4,240,41.2,male
13,group 4,240,41.4,male
14,group 4,240,42.9,male
15,group 4,240,42.7,male
16,group 4,240,42,male
17,group 4,240,43.1,male
18,group 4,240,43.9,male
19,group 4,240,44.6,male
20,group 4,240,43.9,male
21,group 4,240,44,male
22,group 4,240,43.8,male
23,group 4,240,43.5,male
24,group 4,240,44.6,male
25,group 4,240,43.8,male
26,group 4,240,44.4,male
27,group 4,240,44.5,male
28,group 4,240,44.1,male
29,group 4,240,45.6,male
30,group 4,240,46.1,male
31,group 4,240,46.8,male
32,group 4,240,47.3,male
33,group 4,240,46.1,male
34,group 4,240,46.6,male
35,group 4,240,46.3,male
36,group 4,240,47.2,male
37,group 4,240,46.9,male
38,group 4,240,46.2,male
39,group 4,240,46.1,male
40,group 4,240,45.9,male
41,group 4,240,47.2,male
42,group 4,240,47.2,male
43,group 4,240,46.1,male
44,group 4,240,46.7,male
45,group 4,240,50.2,male
46,group 4,240,47.8,male
47,group 4,240,47.4,male
48,group 4,240,47.7,male
49,group 4,240,46.8,male
50,group 4,240,48.1,male
51,group 4,240,47.6,male
1,group 4,241,18.8,male
2,group 4,241,23.4,male
3,group 4,241,23.1,male
4,group 4,241,26.3,male
5,group 4,241,29,male
6,group 4,241,29.8,male
7,group 4,241,29.9,male
8,group 4,241,31.8,male
9,group 4,241,31.7,male
10,group 4,241,34.4,male
11,group 4,241,34.4,male
12,group 4,241,36.6,male
13,group 4,241,36.7,male
14,group 4,241,38.9,male
15,group 4,241,39.5,male
16,group 4,241,39.4,male
17,group 4,241,40.5,male
18,group 4,241,41.5,male
19,group 4,241,42.8,male
20,group 4,241,41.9,male
21,group 4,241,42.8,male
22,group 4,241,40.6,male
23,group 4,241,42.2,male
24,group 4,241,42.8,male
25,group 4,241,41.7,male
26,group 4,241,43.7,male
27,group 4,241,42.3,male
28,group 4,241,42.9,male
29,group 4,241,40.5,male
30,group 4,241,40.9,male
31,group 4,241,40.3,male
32,group 4,241,41.1,male
33,group 4,241,41.6,male
34,group 4,241,43.9,male
35,group 4,241,42.5,male
36,group 4,241,44.6,male
37,group 4,241,44.5,male
38,group 4,241,44.8,male
39,group 4,241,42.7,male
40,group 4,241,42.9,male
41,group 4,241,43.9,male
42,group 4,241,44.6,male
43,group 4,241,43.1,male
44,group 4,241,44.6,male
45,group 4,241,44.4,male
46,group 4,241,46,male
47,group 4,241,44.8,male
48,group 4,241,46.9,male
49,group 4,241,47.2,male
50,group 4,241,47.2,male
51,group 4,241,45.9,male
1,group 4,242,18.8,male
2,group 4,242,24.2,male
3,group 4,242,26.8,male
4,group 4,242,28.8,male
5,group 4,242,33.1,male
6,group 4,242,34.2,male
7,group 4,242,35.5,male
8,group 4,242,36.8,male
9,group 4,242,37.8,male
10,group 4,242,39.3,male
11,group 4,242,39.6,male
12,group 4,242,40.9,male
13,group 4,242,40.8,male
14,group 4,242,42.8,male
15,group 4,242,42.6,male
16,group 4,242,42.1,male
17,group 4,242,43,male
18,group 4,242,43.5,male
19,group 4,242,43.6,male
20,group 4,242,42,male
21,group 4,242,43.5,male
22,group 4,242,42.5,male
23,group 4,242,43.6,male
24,group 4,242,44.2,male
25,group 4,242,43.6,male
26,group 4,242,45.3,male
27,group 4,242,45.1,male
28,group 4,242,43.9,male
29,group 4,242,44.7,male
30,group 4,242,45.1,male
31,group 4,242,44.8,male
32,group 4,242,45.3,male
33,group 4,242,44.6,male
34,group 4,242,46.4,male
35,group 4,242,45.3,male
36,group 4,242,45.8,male
37,group 4,242,45.8,male
38,group 4,242,45.3,male
39,group 4,242,45.4,male
40,group 4,242,45.2,male
41,group 4,242,46.8,male
42,group 4,242,46.3,male
43,group 4,242,45.6,male
44,group 4,242,45.8,male
45,group 4,242,46.4,male
46,group 4,242,46.6,male
47,group 4,242,46.2,male
1,group 4,243,19.7,male
2,group 4,243,24.6,male
3,group 4,243,26.7,male
4,group 4,243,28.3,male
5,group 4,243,31.8,male
6,group 4,243,34.1,male
7,group 4,243,34.6,male
8,group 4,243,36.8,male
9,group 4,243,38.1,male
10,group 4,243,40,male
11,group 4,243,39.8,male
12,group 4,243,41.5,male
13,group 4,243,41.2,male
14,group 4,243,43.7,male
15,group 4,243,43.3,male
16,group 4,243,42.9,male
17,group 4,243,43.9,male
18,group 4,243,44.5,male
19,group 4,243,45,male
20,group 4,243,44,male
21,group 4,243,44.4,male
22,group 4,243,43.9,male
23,group 4,243,44.5,male
24,group 4,243,45.6,male
25,group 4,243,44.6,male
26,group 4,243,46.6,male
27,group 4,243,45.7,male
28,group 4,243,45.6,male
29,group 4,243,45.9,male
30,group 4,243,46.4,male
31,group 4,243,44.6,male
32,group 4,243,45.7,male
33,group 4,243,44.1,male
34,group 4,243,45.1,male
35,group 4,243,42.9,male
36,group 4,243,45.6,male
37,group 4,243,45.1,male
38,group 4,243,44.3,male
39,group 4,243,43.9,male
40,group 4,243,44.2,male
41,group 4,243,45.1,male
42,group 4,243,45.8,male
43,group 4,243,45.3,male
44,group 4,243,45.9,male
45,group 4,243,46.1,male
46,group 4,243,46.4,male
47,group 4,243,46.6,male
48,group 4,243,46.1,male
49,group 4,243,45.2,male
50,group 4,243,46.4,male
51,group 4,243,46.7,male
1,group 4,244,19.6,male
2,group 4,244,24,male
3,group 4,244,26.1,male
4,group 4,244,30.1,male
5,group 4,244,32.4,male
6,group 4,244,33.8,male
7,group 4,244,35.6,male
8,group 4,244,37.3,male
9,group 4,244,38.5,male
10,group 4,244,40.2,male
11,group 4,244,40.5,male
12,group 4,244,42.3,male
13,group 4,244,42,male
14,group 4,244,44.2,male
15,group 4,244,43.6,male
16,group 4,244,44.2,male
17,group 4,244,44.4,male
18,group 4,244,45.6,male
19,group 4,244,45.5,male
20,group 4,244,45.1,male
21,group 4,244,45.2,male
22,group 4,244,45.1,male
23,group 4,244,44.9,male
24,group 4,244,45.8,male
25,group 4,244,45.2,male
26,group 4,244,47,male
27,group 4,244,46.2,male
28,group 4,244,46.1,male
29,group 4,244,47.5,male
30,group 4,244,47.1,male
31,group 4,244,45.9,male
32,group 4,244,46.9,male
33,group 4,244,46.1,male
34,group 4,244,47.7,male
35,group 4,244,46.3,male
36,group 4,244,48.1,male
37,group 4,244,47.8,male
38,group 4,244,48.1,male
39,group 4,244,47.9,male
40,group 4,244,47.5,male
41,group 4,244,49.1,male
42,group 4,244,49.2,male
43,group 4,244,48.5,male
44,group 4,244,49.3,male
45,group 4,244,50,male
46,group 4,244,50.5,male
47,group 4,244,50,male
48,group 4,244,49.7,male
49,group 4,244,50.2,male
50,group 4,244,50.7,male
51,group 4,244,50.4,male
1,group 4,245,19.5,male
2,group 4,245,23.2,male
3,group 4,245,26.1,male
4,group 4,245,28.7,male
5,group 4,245,28.4,male
6,group 4,245,30.3,male
7,group 4,245,32.2,male
8,group 4,245,34.3,male
9,group 4,245,34.9,male
10,group 4,245,36.2,male
11,group 4,245,36,male
12,group 4,245,36.6,male
13,group 4,245,34.8,male
14,group 4,245,36.3,male
15,group 4,245,38.5,male
16,group 4,245,37.1,male
17,group 4,245,38.6,male
18,group 4,245,38.9,male
19,group 4,245,40,male
20,group 4,245,40.9,male
21,group 4,245,42.2,male
22,group 4,245,41.7,male
23,group 4,245,40.5,male
24,group 4,245,40.1,male
25,group 4,245,39.2,male
26,group 4,245,40.3,male
27,group 4,245,41.2,male
28,group 4,245,40.6,male
29,group 4,245,43.4,male
30,group 4,245,42.5,male
31,group 4,245,40.5,male
32,group 4,245,42.2,male
33,group 4,245,40.4,male
34,group 4,245,42.8,male
35,group 4,245,40.8,male
36,group 4,245,43,male
37,group 4,245,39.9,male
38,group 4,245,42.5,male
39,group 4,245,41.9,male
40,group 4,245,43.1,male
41,group 4,245,43.2,male
42,group 4,245,42.1,male
43,group 4,245,39.5,male
44,group 4,245,40.2,male
46,group 4,245,41.7,male
47,group 4,245,44.2,male
48,group 4,245,45.5,male
49,group 4,245,43.8,male
50,group 4,245,44.6,male
51,group 4,245,45.5,male
1,group 4,246,17.7,male
2,group 4,246,21.1,male
3,group 4,246,24.1,male
4,group 4,246,27.3,male
5,group 4,246,28.3,male
6,group 4,246,30.1,male
7,group 4,246,32.6,male
8,group 4,246,33.4,male
9,group 4,246,34.1,male
10,group 4,246,35.8,male
11,group 4,246,34.9,male
12,group 4,246,35.7,male
13,group 4,246,34.5,male
14,group 4,246,35.8,male
15,group 4,246,36.3,male
16,group 4,246,35.3,male
17,group 4,246,36.3,male
18,group 4,246,39.1,male
19,group 4,246,40.6,male
20,group 4,246,40.9,male
21,group 4,246,40.7,male
22,group 4,246,40.8,male
23,group 4,246,41,male
24,group 4,246,40.6,male
25,group 4,246,40.3,male
26,group 4,246,40.6,male
27,group 4,246,41.2,male
28,group 4,246,39.6,male
29,group 4,246,41.4,male
30,group 4,246,41.5,male
31,group 4,246,40.9,male
32,group 4,246,42.9,male
33,group 4,246,41.4,male
34,group 4,246,43,male
35,group 4,246,40.9,male
36,group 4,246,41.5,male
37,group 4,246,39,male
38,group 4,246,41,male
39,group 4,246,40.7,male
40,group 4,246,40.3,male
41,group 4,246,39.8,male
42,group 4,246,39.6,male
43,group 4,246,39.4,male
44,group 4,246,40.8,male
46,group 4,246,42.4,male
47,group 4,246,42.8,male
48,group 4,246,43.8,male
49,group 4,246,41.2,male
50,group 4,246,49.1,male
51,group 4,246,41.2,male
1,group 4,247,20.2,male
2,group 4,247,24.7,male
3,group 4,247,28,male
4,group 4,247,31.1,male
5,group 4,247,31.4,male
6,group 4,247,35.3,male
7,group 4,247,36.5,male
8,group 4,247,36.7,male
9,group 4,247,37.6,male
10,group 4,247,39.1,male
11,group 4,247,37.8,male
12,group 4,247,38.4,male
13,group 4,247,38.5,male
14,group 4,247,39.5,male
15,group 4,247,37.8,male
16,group 4,247,37.2,male
17,group 4,247,39.9,male
1,group 4,248,19.4,male
2,group 4,248,24.7,male
3,group 4,248,26.5,male
4,group 4,248,29.7,male
5,group 4,248,31.9,male
6,group 4,248,32.7,male
7,group 4,248,35.9,male
8,group 4,248,36.2,male
9,group 4,248,36.5,male
10,group 4,248,38.4,male
11,group 4,248,38.6,male
12,group 4,248,39.9,male
13,group 4,248,40.1,male
14,group 4,248,41.4,male
15,group 4,248,42.2,male
16,group 4,248,41.3,male
17,group 4,248,41.9,male
18,group 4,248,41.9,male
19,group 4,248,43.9,male
20,group 4,248,44.2,male
21,group 4,248,44.4,male
22,group 4,248,43.3,male
23,group 4,248,45.3,male
24,group 4,248,45.2,male
25,group 4,248,44.7,male
26,group 4,248,45.6,male
27,group 4,248,45.2,male
28,group 4,248,44.8,male
29,group 4,248,46.5,male
30,group 4,248,45.8,male
31,group 4,248,45,male
32,group 4,248,47.9,male
33,group 4,248,46.8,male
34,group 4,248,48,male
35,group 4,248,47.1,male
36,group 4,248,46.4,male
37,group 4,248,45.1,male
38,group 4,248,47.6,male
39,group 4,248,47.2,male
40,group 4,248,47.8,male
41,group 4,248,47.3,male
42,group 4,248,46.8,male
43,group 4,248,47.4,male
44,group 4,248,48,male
46,group 4,248,50,male
47,group 4,248,49.7,male
48,group 4,248,49,male
49,group 4,248,48,male
50,group 4,248,40.6,male
51,group 4,248,49.5,male
1,group 4,249,17.9,male
2,group 4,249,22.2,male
3,group 4,249,24.6,male
4,group 4,249,26.3,male
5,group 4,249,29.7,male
6,group 4,249,32.8,male
7,group 4,249,32.2,male
8,group 4,249,32.6,male
9,group 4,249,32.2,male
10,group 4,249,35.4,male
11,group 4,249,33.3,male
12,group 4,249,34.3,male
13,group 4,249,33.7,male
14,group 4,249,33.9,male
15,group 4,249,35,male
16,group 4,249,35.7,male
17,group 4,249,36.8,male
18,group 4,249,37,male
19,group 4,249,38.4,male
20,group 4,249,32.9,male
21,group 4,249,34.5,male
22,group 4,249,33.5,male
23,group 4,249,35.4,male
24,group 4,249,34.3,male
25,group 4,249,35.1,male
26,group 4,249,36.1,male
1,group 4,250,20.3,male
2,group 4,250,25,male
3,group 4,250,27.3,male
4,group 4,250,30.2,male
5,group 4,250,32.4,male
6,group 4,250,35.1,male
7,group 4,250,36.9,male
8,group 4,250,37.9,male
9,group 4,250,37.2,male
10,group 4,250,37.3,male
11,group 4,250,36.4,male
12,group 4,250,36.1,male
13,group 4,250,35.5,male
14,group 4,250,37.9,male
15,group 4,250,37.9,male
16,group 4,250,36.3,male
17,group 4,250,38.1,male
18,group 4,250,37.8,male
19,group 4,250,40.1,male
20,group 4,250,36.2,male
21,group 4,250,37.6,male
22,group 4,250,38.5,male
23,group 4,250,40.1,male
24,group 4,250,39.8,male
25,group 4,250,40.6,male
26,group 4,250,40.2,male
1,group 4,251,20,male
2,group 4,251,25.5,male
3,group 4,251,28.4,male
4,group 4,251,31,male
5,group 4,251,34.6,male
6,group 4,251,38,male
7,group 4,251,37.1,male
8,group 4,251,37.6,male
9,group 4,251,34.5,male
10,group 4,251,40.8,male
11,group 4,251,38.8,male
12,group 4,251,40.1,male
13,group 4,251,39.9,male
14,group 4,251,41.5,male
15,group 4,251,43.4,male
16,group 4,251,42.1,male
17,group 4,251,41.5,male
18,group 4,251,39.3,male
19,group 4,251,41.7,male
20,group 4,251,39.6,male
21,group 4,251,37.7,male
22,group 4,251,38.4,male
23,group 4,251,41.3,male
24,group 4,251,39.1,male
25,group 4,251,42.5,male
26,group 4,251,40.8,male
1,group 4,252,20.1,male
2,group 4,252,25.6,male
3,group 4,252,28.3,male
4,group 4,252,31.5,male
5,group 4,252,33.4,male
6,group 4,252,37.3,male
7,group 4,252,35.9,male
8,group 4,252,37.7,male
9,group 4,252,36.7,male
10,group 4,252,38.3,male
11,group 4,252,36.1,male
12,group 4,252,37.1,male
13,group 4,252,36.4,male
14,group 4,252,39.4,male
15,group 4,252,35.7,male
16,group 4,252,35.3,male
17,group 4,252,37.9,male
18,group 4,252,40.9,male
19,group 4,252,42.8,male
20,group 4,252,43.9,male
21,group 4,252,44,male
22,group 4,252,44.8,male
23,group 4,252,45.1,male
24,group 4,252,45,male
25,group 4,252,45,male
26,group 4,252,46,male
1,group 4,253,15.1,male
2,group 4,253,19.9,male
3,group 4,253,21.9,male
4,group 4,253,23.5,male
5,group 4,253,26.3,male
6,group 4,253,26.8,male
7,group 4,253,26.9,male
8,group 4,253,27.7,male
9,group 4,253,28.5,male
10,group 4,253,28.8,male
11,group 4,253,28.8,male
12,group 4,253,29.1,male
13,group 4,253,30.2,male
14,group 4,253,31.7,male
15,group 4,253,31.5,male
16,group 4,253,31.6,male
17,group 4,253,29.9,male
18,group 4,253,30.7,male
19,group 4,253,30.3,male
20,group 4,253,31.4,male
21,group 4,253,30.2,male
22,group 4,253,30.6,male
23,group 4,253,30.8,male
24,group 4,253,30.4,male
25,group 4,253,28.5,male
26,group 4,253,27.1,male
1,group 4,254,17.1,male
2,group 4,254,22.2,male
3,group 4,254,23.6,male
4,group 4,254,26.6,male
5,group 4,254,28.8,male
6,group 4,254,29.1,male
7,group 4,254,30.6,male
8,group 4,254,31.6,male
9,group 4,254,32.5,male
10,group 4,254,32.5,male
11,group 4,254,33.7,male
12,group 4,254,33.9,male
13,group 4,254,33.7,male
14,group 4,254,36.3,male
15,group 4,254,37.1,male
16,group 4,254,36.3,male
17,group 4,254,37.2,male
18,group 4,254,38,male
19,group 4,254,38.6,male
20,group 4,254,38.6,male
21,group 4,254,38.2,male
22,group 4,254,40.1,male
23,group 4,254,40.3,male
